SberDevices|QA engineer в ODM|Можно удаленно|Инженер по ручному тестированию, Python|2022-11-28T17:34:10+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114533
АО «ГНИВЦ»|Middle-разработчик (WebSoft)|Полный рабочий день, Можно удаленно|Фулстек разработчик, Средний (Middle), JavaScript, CSS, SQL, Scrum, Agile, Grafana, Jira, HTML|2022-11-22T14:40:05+03:00|['180000', '205000', '₽']|https://career.habr.com/vacancies/1000113831
Банк ПСБ|Администратор-координатор|Москва, Полный рабочий день|Менеджер проекта, Средний (Middle), Microsoft Office, Jira|2022-11-22T14:43:07+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114157
РТЛабс|Редактор (Госуслуги)|Москва, Санкт-Петербург, Казань, Полный рабочий день, Можно удаленно|Копирайтер, Средний (Middle), Грамотность, Русский язык, Figma Design, Jira|2022-11-22T14:49:04+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000108679
Банк ПСБ|Разработчик PHP|Москва, Полный рабочий день, Можно удаленно|Бэкенд разработчик, Средний (Middle), PHP, SQL|2022-11-22T14:50:54+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000107410
Совкомбанк Технологии|Backend разработчик на Symfony|Санкт-Петербург, Казань, Красноярск, Полный рабочий день, Можно удаленно|Бэкенд разработчик, Средний (Middle), PHP, Linux, SQL, Symfony, Git|2022-11-22T14:59:27+03:00|['140000', '270000', '₽']|https://career.habr.com/vacancies/1000101885
SpectrumData|Специалист по добыче данных|Полный рабочий день, Можно удаленно|Бэкенд разработчик, Старший (Senior), Парсинг, Python|2022-11-22T15:00:21+03:00|['250000', 'null', '₽']|https://career.habr.com/vacancies/1000114586
Лаборатория Касперского|Аналитик бизнес-процессов|Москва|Бизнес-аналитик, Разработка программного обеспечения, Анализ требований, It-консультирование, Системный анализ|2022-11-22T15:03:54+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000111031
Лаборатория Касперского|Developer С/С++ (KasperskyOS,QC)|Москва|Бэкенд разработчик, C++, Linux, C, CI/CD|2022-11-22T15:03:54+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113827
Лаборатория Касперского|Разработчик драйверов под Windows (C++, Core Drivers Development)|Москва|Десктоп разработчик, C++, API Интерфейсы, Windows Azure, C, WinDbg|2022-11-22T15:03:55+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113828
Лаборатория Касперского|Testing Engineer (Web-тестирование)|Москва|Менеджер по обеспечению качества, Ручное тестирование|2022-11-22T15:03:55+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113826
Constell Group|Программист (переход на ERP)|Краснодар, Полный рабочий день|Инженер технической поддержки, Средний (Middle), Управление проектами|2022-11-22T15:04:19+03:00|['130000', 'null', '₽']|https://career.habr.com/vacancies/1000112488
Team4You|Python/С++ Разработчик|Москва, Полный рабочий день|Бэкенд разработчик, Средний (Middle), Python, C++, Linux|2022-11-22T15:07:03+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000112173
2GIS|Backend разработчик С++ в команду Транспорта|Полный рабочий день, Можно удаленно|Бэкенд разработчик, C++, C++ stl, PostgreSQL|2022-11-22T15:07:35+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114591
Fix Price|Frontend-разработчик (vue.js)|Полный рабочий день, Можно удаленно|Фронтенд разработчик, Средний (Middle), Node.js, Vue.js|2022-11-22T15:07:39+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000087576
ЭкспрессДеньги|Product manager|Москва, Полный рабочий день|Менеджер продукта, Старший (Senior), Управление людьми, Управление бизнес-процессами, Управление продуктами|2022-11-22T15:09:38+03:00|['150000', '300000', '₽']|https://career.habr.com/vacancies/1000113834
SpectrumData|Инженер по тестированию ПО (ОФИС)|Екатеринбург, Полный рабочий день|Инженер по ручному тестированию, Тестирование ПО, Тестирование мобильных приложений, Тестирование API, Тестирование сайтов|2022-11-22T15:09:50+03:00|['80000', '110000', '₽']|https://career.habr.com/vacancies/1000114592
Aston (ex. Andersen)|System Analyst|Минск, Полный рабочий день, Можно удаленно|Системный аналитик, Средний (Middle), Системный анализ, BPMN, Camunda|2022-11-22T15:19:53+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113501
Экспобанк|Ведущий специалист направления ИТ брокерского бизнеса|Москва, Полный рабочий день, Можно удаленно|Менеджер технической поддержки, Ведущий (Lead), Microsoft SQL, SQL|2022-11-22T15:21:02+03:00|['null', '80000', '₽']|https://career.habr.com/vacancies/1000076347
SpectrumData|Middle Frontend Developer React (ОФИС)|Екатеринбург, Полный рабочий день|Фронтенд разработчик, Средний (Middle), JavaScript, TypeScript, React, Redux, GraphQL|2022-11-22T15:22:50+03:00|['120000', '180000', '₽']|https://career.habr.com/vacancies/1000114594
Sportmaster Lab|Middle Manual QA Engineer (Replenishment Tool)|Москва, Санкт-Петербург, Полный рабочий день, Можно удаленно|Инженер по обеспечению качества, Средний (Middle), Git, Oracle|2022-11-22T15:27:05+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000111325
МТС|Middle инженер по тестированию [Виртуальный ассистент]|Полный рабочий день, Можно удаленно|Инженер по ручному тестированию, Средний (Middle), SQL, CI/CD|2022-11-22T15:27:30+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114595
Газпромбанк|Главный системный аналитик|Полный рабочий день, Можно удаленно|Системный аналитик, Средний (Middle), SQL, REST, Разработка решений по интеграции|2022-11-22T15:27:36+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000109052
Bell Integrator|Senior Java разработчик (Голосовые каналы)|Полный рабочий день, Можно удаленно|Бэкенд разработчик, Старший (Senior), Java, Java Spring Framework, Spring Boot|2022-11-22T15:39:42+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000111047
